id,sample,target,action,response,action_text,exclude
6ix7m7ik8i1ml1lqs0yuaf9r,WJ,WJ,24,1,refuse to cooperate with the police and other government agencies,FALSE
6ix7m7ik8i1ml1lqs0yuaf9r,WJ,WJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,1,0,"disrupt traffic (e.g., blocking roads)",TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,2,1,refuse to accept honours or awards in protest,TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,3,1,attend or organise a protest rally,TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,4,1,attend or organise a protest march,TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,6,1,donate to political parties who oppose the bill,TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,7,0,enter and refuse to leave a building (occupation),TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,8,1,refuse to work (strike),TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,9,0,deface flags or other national symbols,TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,10,1,join or form a group of activists who oppose the bill,TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,12,1,hold meetings to inform the public,TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,14,1,donate to activist groups who oppose the bill,TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,15,0,mock or insult individuals who support the bill,TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,20,1,make a public speech,TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,21,0,spray paint political messages in public places,TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,22,1,paste up posters with political messages in places where it is not allowed or encouraged,TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,23,1,hold meetings to influence the public,TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,24,0,refuse to cooperate with the police and other government agencies,TRUE
2efsm2t5nx3zywladksr3d0s,WJ,PJ,25,1,participate in a public meeting of representatives and elected officials,TRUE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,2,1,refuse to accept honours or awards in protest,FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,3,1,attend or organise a protest rally,FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,4,1,attend or organise a protest march,FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,6,0,donate to political parties who oppose the bill,FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,7,0,enter and refuse to leave a building (occupation),FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,8,1,refuse to work (strike),FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,9,0,deface flags or other national symbols,FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,10,1,join or form a group of activists who oppose the bill,FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,11,0,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,12,1,hold meetings to inform the public,FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,13,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,14,0,donate to activist groups who oppose the bill,FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,15,0,mock or insult individuals who support the bill,FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,16,0,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,19,0,paste up posters with political messages in places where it is allowed and encouraged,FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,20,1,make a public speech,FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,21,0,spray paint political messages in public places,FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,22,1,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,23,1,hold meetings to influence the public,FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
5viqvbrpd9u7b9bntvfmq12d,WJ,WJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,2,0,refuse to accept honours or awards in protest,FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,3,1,attend or organise a protest rally,FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,4,1,attend or organise a protest march,FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,6,1,donate to political parties who oppose the bill,FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,7,0,enter and refuse to leave a building (occupation),FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,8,0,refuse to work (strike),FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,9,0,deface flags or other national symbols,FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,10,1,join or form a group of activists who oppose the bill,FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,12,0,hold meetings to inform the public,FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,14,1,donate to activist groups who oppose the bill,FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,15,0,mock or insult individuals who support the bill,FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,18,0,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,19,0,paste up posters with political messages in places where it is allowed and encouraged,FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,20,0,make a public speech,FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,21,0,spray paint political messages in public places,FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,23,0,hold meetings to influence the public,FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
ersypyc5sm51dyqmqe5sm8ar,WJ,PJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,1,0,"disrupt traffic (e.g., blocking roads)",TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,2,0,refuse to accept honours or awards in protest,TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,3,1,attend or organise a protest rally,TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,4,0,attend or organise a protest march,TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,6,0,donate to political parties who oppose the bill,TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,7,1,enter and refuse to leave a building (occupation),TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,8,0,refuse to work (strike),TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,9,1,deface flags or other national symbols,TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,10,1,join or form a group of activists who oppose the bill,TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,11,0,do not buy goods or services from companies who support the bill (consumers' boycott),TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,12,1,hold meetings to inform the public,TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,14,1,donate to activist groups who oppose the bill,TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,15,0,mock or insult individuals who support the bill,TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,20,1,make a public speech,TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,21,0,spray paint political messages in public places,TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,22,1,paste up posters with political messages in places where it is not allowed or encouraged,TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,23,0,hold meetings to influence the public,TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,24,0,refuse to cooperate with the police and other government agencies,TRUE
0m8o16cbbnj1phky7o1813fs,WJ,WJ,25,1,participate in a public meeting of representatives and elected officials,TRUE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,1,1,"disrupt traffic (e.g., blocking roads)",FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,2,1,refuse to accept honours or awards in protest,FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,3,1,attend or organise a protest rally,FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,4,1,attend or organise a protest march,FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,5,1,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,6,1,donate to political parties who oppose the bill,FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,7,1,enter and refuse to leave a building (occupation),FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,8,1,refuse to work (strike),FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,9,1,deface flags or other national symbols,FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,10,1,join or form a group of activists who oppose the bill,FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,12,1,hold meetings to inform the public,FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,13,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,14,1,donate to activist groups who oppose the bill,FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,15,1,mock or insult individuals who support the bill,FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,20,1,make a public speech,FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,21,1,spray paint political messages in public places,FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,22,1,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,23,1,hold meetings to influence the public,FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,24,1,refuse to cooperate with the police and other government agencies,FALSE
yz2xha777tewxcumhuh1gdfp,WJ,WJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
r16n275kt728hkhoufx2zmkh,WJ,PJ,1,0,"disrupt traffic (e.g., blocking roads)",TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,2,1,refuse to accept honours or awards in protest,TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,3,1,attend or organise a protest rally,TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,4,1,attend or organise a protest march,TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,6,0,donate to political parties who oppose the bill,TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,7,0,enter and refuse to leave a building (occupation),TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,8,1,refuse to work (strike),TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,9,0,deface flags or other national symbols,TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,10,0,join or form a group of activists who oppose the bill,TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,12,1,hold meetings to inform the public,TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,14,0,donate to activist groups who oppose the bill,TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,15,0,mock or insult individuals who support the bill,TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,16,0,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,19,0,paste up posters with political messages in places where it is allowed and encouraged,TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,20,0,make a public speech,TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,21,0,spray paint political messages in public places,TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,23,1,hold meetings to influence the public,TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,24,0,refuse to cooperate with the police and other government agencies,TRUE
r16n275kt728hkhoufx2zmkh,WJ,PJ,25,1,participate in a public meeting of representatives and elected officials,TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,1,0,"disrupt traffic (e.g., blocking roads)",TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,2,1,refuse to accept honours or awards in protest,TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,3,1,attend or organise a protest rally,TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,4,1,attend or organise a protest march,TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,6,0,donate to political parties who oppose the bill,TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,7,0,enter and refuse to leave a building (occupation),TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,8,1,refuse to work (strike),TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,9,0,deface flags or other national symbols,TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,10,0,join or form a group of activists who oppose the bill,TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,12,1,hold meetings to inform the public,TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,13,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,14,0,donate to activist groups who oppose the bill,TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,15,0,mock or insult individuals who support the bill,TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,16,0,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,20,1,make a public speech,TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,21,0,spray paint political messages in public places,TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,23,1,hold meetings to influence the public,TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,24,0,refuse to cooperate with the police and other government agencies,TRUE
bw89gy8gab3osrn778d8wjsl,WJ,PJ,25,1,participate in a public meeting of representatives and elected officials,TRUE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,2,1,refuse to accept honours or awards in protest,FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,3,1,attend or organise a protest rally,FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,4,1,attend or organise a protest march,FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,6,1,donate to political parties who oppose the bill,FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,7,0,enter and refuse to leave a building (occupation),FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,8,1,refuse to work (strike),FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,9,0,deface flags or other national symbols,FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,10,1,join or form a group of activists who oppose the bill,FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,12,1,hold meetings to inform the public,FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,14,1,donate to activist groups who oppose the bill,FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,15,0,mock or insult individuals who support the bill,FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,20,1,make a public speech,FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,21,0,spray paint political messages in public places,FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,23,1,hold meetings to influence the public,FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
5o2ntdzn5c0qz5yzwc0fhgmd,WJ,PJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
y8s0k0grm3zib3ojjj6o9md4,WJ,PJ,1,1,"disrupt traffic (e.g., blocking roads)",FALSE
